image_name,size,shape,hemo_dist,inclusion
EH5_Siemens012/jai_0000043_1432_839.png,NORM,NONE,NONE,NRBC
EH5_Siemens012/jai_0000264_1196_1287.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
EH5_Siemens037/jai_0000570_616_542.png,NORM,OVAL,NONE,NONE
EH5_Siemens083/jai_0000356_789_558.png,NORM,NONE,NONE,NONE
EH5_Siemens029/jai_0000525_1733_579.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0000182_227_975.png,MICR,NONE,NONE,"BAST, RETI"
EH5_Siemens083/jai_0001472_543_113.png,MACR,NONE,NONE,BAST
CDB_Sample012/jai_0000116_1335_510.png,MICR,NONE,NONE,NONE
EH5_Siemens012/jai_0000044_69_126.png,NORM,NONE,NONE,NRBC
EH5_Siemens029/jai_0000569_1794_816.png,MICR,SPHE,NONE,NONE
CDB_Sample030/jai_0000146_300_153.png,NORM,NONE,NONE,NONE
CDB_Sample189/jai_0000294_1179_808.png,NORM,NONE,HYPO,NONE
EH5_Siemens083/jai_0000179_1659_646.png,NORM,OVAL,NONE,NONE
EH5_Siemens083/jai_0000183_1646_960.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens012/jai_0000139_553_664.png,NORM,NONE,HYPO,"BAST, RETI"
EH5_Siemens012/jai_0000147_855_1383.png,NORM,NONE,HYPO,NONE
CDB_Sample156/jai_0000266_1936_161.png,NORM,ACAN,NONE,NONE
EH5_Siemens012/jai_0000043_908_1424.png,NORM,NONE,NONE,NRBC
CDB_Sample189/jai_0000247_608_771.png,NORM,NONE,NONE,HOJO
EH5_Siemens012/jai_0000057_1569_1060.png,NORM,NONE,NONE,NRBC
CDB_Sample030/jai_0000146_180_1185.png,MICR,SPHE,NONE,NONE
CDB_Sample030/jai_0000188_1127_689.png,NORM,NONE,NONE,NONE
EH5_Siemens029/jai_0000133_1537_950.png,NORM,NONE,NONE,NONE
EH5_Siemens029/jai_0000439_1848_1230.png,NORM,NONE,STOM,NONE
CDB_Sample125/jai_0000055_1917_68.png,NORM,NONE,NONE,MALA
CDB_Sample012/jai_0000109_994_600.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0000139_1436_643.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens012/jai_0001599_995_346.png,MICR,NONE,NONE,BAST
EH5_Siemens029/jai_0000569_623_199.png,NORM,TEAR,NONE,NONE
CDB_Sample189/jai_0000377_1574_1101.png,NORM,NONE,NONE,NONE
EH5_Siemens029/jai_0000439_1213_316.png,NORM,NONE,NONE,NONE
CDB_Sample189/jai_0000379_1457_307.png,NORM,NONE,NONE,NONE
EH5_Siemens029/jai_0000822_1337_1129.png,NORM,NONE,NONE,NONE
CDB_Sample030/jai_0000145_915_326.png,MICR,NONE,NONE,NONE
EH5_Siemens012/jai_0000019_1220_1095.png,NORM,NONE,HYPR,NONE
EH5_Siemens012/jai_0000046_581_182.png,NORM,OVAL,HYPR,NONE
EH5_Siemens012/jai_0001353_1286_1185.png,NORM,HELM,NONE,"BAST, HOJO"
EH5_Siemens083/jai_0000182_1407_395.png,MICR,NONE,NONE,NONE
CDB_Sample030/jai_0000142_904_72.png,MICR,SPHE,NONE,NONE
EH5_Siemens012/jai_0000019_701_209.png,NORM,NONE,TARG,NONE
CDB_Sample125/jai_0000055_506_1290.png,NORM,ECHI,NONE,NONE
EH5_Siemens012/jai_0000187_1025_815.png,NORM,NONE,NONE,NRBC
EH5_Siemens037/jai_0000483_1342_530.png,MACR,NONE,HYPR,NONE
EH5_Siemens012/jai_0000019_768_1233.png,NORM,NONE,HYPR,NONE
EH5_Siemens008/jai_0001186_580_636.png,NORM,NONE,NONE,NONE
EH5_Siemens083/jai_0000016_31_117.png,NORM,HELM,NONE,NONE
EH5_Siemens037/jai_0000009_1383_609.png,NORM,ECHI,NONE,NONE
EH5_Siemens012/jai_0000147_856_1290.png,NORM,NONE,NONE,NONE
CDB_Sample125/jai_0000014_584_96.png,NORM,NONE,NONE,NONE
CDB_Sample030/jai_0000185_1169_944.png,NORM,OVAL,HYPO,NONE
CDB_Sample012/jai_0000031_1274_155.png,NORM,NONE,NONE,NONE
CDB_Sample030/jai_0000062_563_1054.png,NORM,NONE,HYPO,NONE
CDB_Sample156/jai_0000352_1868_1102.png,NORM,ACAN,NONE,NONE
EH5_Siemens012/jai_0000057_1427_1132.png,NORM,NONE,NONE,NRBC
CDB_Sample125/jai_0000317_209_1039.png,NORM,NONE,NONE,MALA
CDB_Sample156/jai_0000268_87_1142.png,NORM,NONE,NONE,NONE
EH5_Siemens008/jai_0000150_845_161.png,NORM,NONE,NONE,NONE
CDB_Sample156/jai_0000520_1641_296.png,NORM,NONE,NONE,NONE
EH5_Siemens083/jai_0000058_1093_262.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0001261_1435_477.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens012/jai_0001353_1286_1185.png,NORM,HELM,NONE,"BAST, HOJO"
EH5_Siemens037/jai_0000526_1739_622.png,NORM,NONE,TARG,NONE
CDB_Sample189/jai_0000114_501_648.png,NORM,NONE,NONE,RETI
EH5_Siemens012/jai_0000527_454_908.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens037/jai_0000135_714_163.png,NORM,OVAL,HYPR,NONE
CDB_Sample189/jai_0000162_1019_981.png,NORM,NONE,NONE,NONE
CDB_Sample030/jai_0000231_494_725.png,MICR,ELLI,NONE,NONE
EH5_Siemens083/jai_0000098_384_960.png,MICR,NONE,NONE,NONE
EH5_Siemens003/jai_0000278_1837_310.png,NORM,NONE,NONE,NONE
EH5_Siemens037/jai_0000527_846_1042.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0001268_1072_216.png,MICR,OVAL,NONE,"HOJO, RETI"
EH5_Siemens013/jai_0001155_445_1027.png,NORM,NONE,NONE,NONE
CDB_Sample189/jai_0000162_1355_1268.png,NORM,NONE,NONE,HOJO
EH5_Siemens045/jai_0000010_1776_693.png,MICR,SCHI,NONE,NONE
EH5_Siemens012/jai_0001173_1495_196.png,MICR,NONE,NONE,BAST
CDB_Sample189/jai_0000334_472_416.png,NORM,NONE,HYPO,PABO
EH5_Siemens012/jai_0000264_1196_1287.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
EH5_Siemens045/jai_0000187_518_1150.png,MICR,SCHI,NONE,NONE
EH5_Siemens013/jai_0001060_805_994.png,NORM,TEAR,NONE,NONE
EH5_Siemens037/jai_0000358_491_793.png,NORM,NONE,NONE,NONE
CDB_Sample012/jai_0000029_1280_49.png,NORM,NONE,NONE,NONE
CDB_Sample030/jai_0000272_1558_1110.png,NORM,NONE,NONE,NONE
CDB_Sample125/jai_0000058_1550_1369.png,NORM,NONE,NONE,MALA
EH5_Siemens012/jai_0001353_1286_1185.png,NORM,HELM,NONE,"BAST, HOJO"
EH5_Siemens012/jai_0000147_972_832.png,MICR,NONE,NONE,BAST
CDB_Sample189/jai_0000249_344_76.png,NORM,NONE,NONE,PABO
CDB_Sample030/jai_0000101_1530_1409.png,MICR,NONE,HYPO,NONE
EH5_Siemens003/jai_0000158_989_1393.png,NORM,NONE,HYPR,NONE
CDB_Sample189/jai_0000121_1610_560.png,NORM,NONE,NONE,PABO
EH5_Siemens041/jai_0000146_94_135.png,NORM,HELM,NONE,NONE
EH5_Siemens029/jai_0000440_544_357.png,MICR,SPHE,NONE,NONE
CDB_Sample156/jai_0000609_189_320.png,NORM,ACAN,NONE,NONE
EH5_Siemens012/jai_0000019_1255_100.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens008/jai_0000578_280_796.png,NORM,NONE,HYPO,NONE
EH5_Siemens008/jai_0001186_1030_397.png,NORM,NONE,NONE,NONE
CDB_Sample156/jai_0000308_920_968.png,NORM,ACAN,NONE,NONE
CDB_Sample125/jai_0000014_202_1032.png,NORM,NONE,NONE,MALA
CDB_Sample156/jai_0000094_1110_1390.png,NORM,NONE,NONE,NONE
EH5_Siemens083/jai_0000309_599_1202.png,NORM,NONE,HYPO,NONE
CDB_Sample189/jai_0000038_751_204.png,NORM,NONE,NONE,"HOJO, RETI"
EH5_Siemens012/jai_0000192_681_77.png,NORM,NONE,HYPO,NONE
EH5_Siemens083/jai_0000058_32_160.png,NORM,OVAL,HYPR,NONE
EH5_Siemens012/jai_0000063_46_681.png,NORM,ECHI,NONE,NONE
EH5_Siemens013/jai_0000119_1753_1187.png,MICR,NONE,NONE,NONE
CDB_Sample030/jai_0000020_618_1011.png,NORM,ELLI,NONE,NONE
EH5_Siemens045/jai_0000187_518_1150.png,MICR,SCHI,NONE,NONE
EH5_Siemens037/jai_0000356_1085_1369.png,NORM,ECHI,NONE,NONE
CDB_Sample189/jai_0000166_370_1150.png,NORM,NONE,HYPO,NONE
EH5_Siemens083/jai_0000184_674_614.png,MACR,NONE,TARG,NONE
EH5_Siemens012/jai_0000277_1329_471.png,NORM,NONE,HYPO,RETI
EH5_Siemens083/jai_0000181_1795_1012.png,NORM,OVAL,NONE,"BAST, RETI"
CDB_Sample156/jai_0000352_236_280.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0000951_513_920.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
CDB_Sample189/jai_0000163_1171_66.png,NORM,ELLI,NONE,NONE
EH5_Siemens037/jai_0000135_477_1165.png,NORM,NONE,NONE,NONE
CDB_Sample189/jai_0000163_722_1266.png,NORM,NONE,NONE,HOJO
EH5_Siemens012/jai_0000057_1366_312.png,NORM,OVAL,NONE,"BAST, RETI"
EH5_Siemens012/jai_0000174_938_1403.png,NORM,NONE,NONE,NRBC
EH5_Siemens012/jai_0001437_654_1314.png,NORM,OVAL,NONE,"BAST, HOJO"
CDB_Sample030/jai_0000020_1967_986.png,NORM,NONE,NONE,BAST
CDB_Sample030/jai_0000142_1291_1001.png,NORM,NONE,NONE,NONE
EH5_Siemens029/jai_0000052_1053_577.png,NORM,NONE,NONE,NONE
EH5_Siemens083/jai_0000182_201_625.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens013/jai_0000119_1298_712.png,NORM,NONE,NONE,NONE
CDB_Sample030/jai_0000233_1223_399.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0000951_513_920.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
CDB_Sample189/jai_0000246_627_1140.png,NORM,SICK,NONE,NONE
EH5_Siemens037/jai_0000657_877_312.png,MACR,NONE,NONE,NONE
EH5_Siemens008/jai_0001394_1855_818.png,NORM,NONE,NONE,NONE
CDB_Sample030/jai_0000233_138_95.png,NORM,NONE,NONE,BAST
CDB_Sample125/jai_0000055_354_150.png,NORM,NONE,NONE,NONE
EH5_Siemens083/jai_0000402_981_586.png,MICR,NONE,HYPO,NONE
EH5_Siemens013/jai_0000544_1086_1347.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0001173_1272_157.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens045/jai_0000134_668_1124.png,MICR,SCHI,NONE,NONE
EH5_Siemens013/jai_0000074_274_1437.png,NORM,ELLI,NONE,NONE
EH5_Siemens083/jai_0000185_855_1090.png,MACR,OVAL,HYPR,NONE
EH5_Siemens012/jai_0000043_908_1424.png,NORM,NONE,NONE,NRBC
EH5_Siemens003/jai_0000236_643_923.png,NORM,NONE,NONE,NONE
CDB_Sample156/jai_0000309_180_779.png,NORM,ECHI,NONE,NONE
EH5_Siemens012/jai_0001268_1072_216.png,MICR,OVAL,NONE,"HOJO, RETI"
CDB_Sample012/jai_0000116_72_394.png,NORM,NONE,NONE,BAST
EH5_Siemens083/jai_0000016_816_775.png,MICR,NONE,NONE,NONE
EH5_Siemens012/jai_0001599_995_346.png,MICR,NONE,NONE,BAST
CDB_Sample125/jai_0000055_539_159.png,NORM,NONE,NONE,MALA
EH5_Siemens083/jai_0000181_726_859.png,NORM,NONE,HYPO,NONE
EH5_Siemens083/jai_0000401_1945_46.png,NORM,HELM,NONE,NONE
EH5_Siemens037/jai_0000568_1818_554.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0001437_654_1314.png,NORM,OVAL,NONE,"BAST, HOJO"
EH5_Siemens012/jai_0000043_86_1253.png,NORM,NONE,NONE,BAST
EH5_Siemens008/jai_0000578_654_223.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0000264_1196_1287.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
CDB_Sample189/jai_0000290_473_393.png,NORM,NONE,NONE,NONE
EH5_Siemens083/jai_0000014_335_246.png,NORM,NONE,HYPO,NONE
CDB_Sample030/jai_0000015_1105_1152.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0001353_1286_1185.png,NORM,HELM,NONE,"BAST, HOJO"
EH5_Siemens029/jai_0000184_1036_335.png,MICR,NONE,NONE,NONE
EH5_Siemens012/jai_0001353_1286_1185.png,NORM,HELM,NONE,"BAST, HOJO"
CDB_Sample156/jai_0000051_89_1155.png,NORM,ECHI,NONE,NONE
EH5_Siemens083/jai_0000058_1391_1310.png,NORM,NONE,HYPO,NONE
EH5_Siemens003/jai_0000980_1122_152.png,NORM,NONE,NONE,NONE
EH5_Siemens008/jai_0001422_1144_249.png,MICR,NONE,NONE,NONE
CDB_Sample030/jai_0000233_69_450.png,NORM,NONE,HYPO,NONE
EH5_Siemens029/jai_0000353_810_648.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0001353_1286_1185.png,NORM,HELM,NONE,"BAST, HOJO"
CDB_Sample125/jai_0000185_813_799.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0000318_1944_710.png,MICR,SCHI,NONE,NONE
EH5_Siemens029/jai_0000873_1628_903.png,NORM,NONE,HYPO,NONE
CDB_Sample125/jai_0000051_892_607.png,NORM,NONE,NONE,MALA
EH5_Siemens029/jai_0000048_1793_242.png,NORM,NONE,HYPO,NONE
EH5_Siemens012/jai_0000174_360_339.png,NORM,BITE,NONE,NONE
CDB_Sample125/jai_0000265_1128_1017.png,NORM,NONE,NONE,NONE
EH5_Siemens041/jai_0000146_505_974.png,NORM,BITE,NONE,NONE
EH5_Siemens045/jai_0000184_398_749.png,MICR,SCHI,NONE,NONE
EH5_Siemens012/jai_0000059_1730_1369.png,NORM,NONE,TARG,NONE
CDB_Sample125/jai_0000273_828_81.png,NORM,NONE,NONE,MALA
CDB_Sample125/jai_0000097_1823_179.png,NORM,NONE,NONE,NONE
EH5_Siemens045/jai_0000137_401_884.png,MICR,SCHI,NONE,NONE
EH5_Siemens008/jai_0001437_1110_227.png,NORM,BITE,NONE,NONE
EH5_Siemens012/jai_0000264_1196_1287.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
EH5_Siemens029/jai_0000052_1160_719.png,MICR,SPHE,NONE,NONE
EH5_Siemens013/jai_0000544_1206_162.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0000059_1789_295.png,NORM,NONE,NONE,NRBC
EH5_Siemens012/jai_0000264_1196_1287.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
CDB_Sample030/jai_0000020_618_1011.png,NORM,ELLI,NONE,NONE
CDB_Sample189/jai_0000288_246_375.png,NORM,NONE,NONE,PABO
EH5_Siemens083/jai_0000223_1740_713.png,NORM,NONE,TARG,NONE
EH5_Siemens029/jai_0000654_916_783.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0000192_1894_814.png,NORM,NONE,TARG,NONE
EH5_Siemens083/jai_0001387_706_396.png,MICR,NONE,NONE,NONE
EH5_Siemens008/jai_0000578_1265_173.png,NORM,BITE,NONE,NONE
EH5_Siemens083/jai_0000309_1609_389.png,NORM,NONE,HYPO,NONE
EH5_Siemens037/jai_0000482_1583_53.png,NORM,NONE,HYPR,NONE
CDB_Sample030/jai_0000189_586_1022.png,MICR,NONE,NONE,NONE
EH5_Siemens013/jai_0000413_1705_457.png,NORM,TEAR,NONE,NONE
CDB_Sample125/jai_0000181_451_89.png,NORM,NONE,HYPO,NONE
CDB_Sample189/jai_0000335_384_802.png,NORM,NONE,NONE,HOJO
CDB_Sample125/jai_0000263_991_312.png,NORM,ACAN,NONE,NONE
EH5_Siemens012/jai_0000951_513_920.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
EH5_Siemens012/jai_0001268_1072_216.png,MICR,OVAL,NONE,"HOJO, RETI"
EH5_Siemens083/jai_0000142_1204_271.png,NORM,NONE,HYPO,NONE
EH5_Siemens012/jai_0001006_631_444.png,NORM,NONE,TARG,BAST
EH5_Siemens012/jai_0000043_1432_839.png,NORM,NONE,NONE,NRBC
CDB_Sample156/jai_0000607_1473_1090.png,NORM,ECHI,NONE,NONE
CDB_Sample030/jai_0000062_733_160.png,MICR,NONE,NONE,NONE
CDB_Sample189/jai_0000337_1873_779.png,NORM,NONE,NONE,PABO
EH5_Siemens037/jai_0000135_600_446.png,NORM,NONE,HYPR,NONE
CDB_Sample156/jai_0000609_1473_598.png,NORM,ECHI,NONE,NONE
EH5_Siemens012/jai_0000318_118_730.png,NORM,NONE,NONE,NRBC
CDB_Sample156/jai_0000568_586_191.png,NORM,NONE,NONE,NONE
CDB_Sample030/jai_0000188_1706_39.png,NORM,TEAR,NONE,NONE
CDB_Sample156/jai_0000351_835_756.png,NORM,NONE,HYPO,NONE
EH5_Siemens029/jai_0000653_591_1061.png,MICR,NONE,NONE,NONE
CDB_Sample125/jai_0000096_1777_754.png,NORM,NONE,NONE,NONE
CDB_Sample189/jai_0000117_497_104.png,NORM,NONE,NONE,PABO
EH5_Siemens012/jai_0000318_850_197.png,MACR,NONE,NONE,NONE
EH5_Siemens012/jai_0001514_830_856.png,NORM,NONE,HYPR,"BAST, RETI"
CDB_Sample030/jai_0000101_767_435.png,MICR,NONE,NONE,NONE
EH5_Siemens037/jai_0000482_776_887.png,NORM,NONE,TARG,NONE
CDB_Sample125/jai_0000057_1578_1241.png,NORM,ECHI,NONE,NONE
CDB_Sample156/jai_0000651_441_1187.png,NORM,NONE,NONE,NONE
EH5_Siemens008/jai_0000583_924_440.png,NORM,NONE,NONE,NONE
CDB_Sample030/jai_0000232_672_1101.png,NORM,OVAL,NONE,NONE
CDB_Sample012/jai_0000113_572_1438.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0000187_1025_815.png,NORM,NONE,NONE,NRBC
EH5_Siemens029/jai_0000440_31_696.png,NORM,NONE,NONE,NONE
CDB_Sample189/jai_0000118_363_380.png,NORM,SICK,NONE,NONE
CDB_Sample030/jai_0000233_138_95.png,NORM,NONE,NONE,BAST
EH5_Siemens041/jai_0000146_931_522.png,NORM,HELM,NONE,NONE
CDB_Sample189/jai_0000163_1783_971.png,NORM,NONE,NONE,NONE
EH5_Siemens045/jai_0000186_1508_995.png,MICR,SCHI,NONE,NONE
EH5_Siemens008/jai_0000287_1586_325.png,NORM,NONE,HYPO,NONE
CDB_Sample125/jai_0000317_995_883.png,NORM,NONE,NONE,MALA
EH5_Siemens083/jai_0000184_605_417.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens083/jai_0000356_1538_370.png,NORM,NONE,STOM,NONE
CDB_Sample030/jai_0000188_141_1045.png,MICR,NONE,NONE,NONE
EH5_Siemens013/jai_0001114_983_453.png,NORM,NONE,NONE,RETI
EH5_Siemens012/jai_0000179_921_876.png,NORM,NONE,NONE,NRBC
EH5_Siemens012/jai_0000059_1789_295.png,NORM,NONE,NONE,NRBC
EH5_Siemens029/jai_0000479_532_237.png,NORM,OVAL,NONE,NONE
CDB_Sample030/jai_0000013_1346_1077.png,NORM,NONE,HYPO,NONE
CDB_Sample189/jai_0000372_1676_1021.png,NORM,NONE,NONE,HOJO
CDB_Sample189/jai_0000161_1556_854.png,NORM,NONE,NONE,PABO
CDB_Sample012/jai_0000156_815_959.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens008/jai_0000578_1265_173.png,NORM,BITE,NONE,NONE
EH5_Siemens008/jai_0000021_314_252.png,NORM,OVAL,NONE,NONE
CDB_Sample125/jai_0000353_591_944.png,NORM,NONE,NONE,MALA
EH5_Siemens013/jai_0000071_1359_876.png,NORM,NONE,NONE,NONE
CDB_Sample156/jai_0000140_1220_1045.png,NORM,NONE,NONE,NONE
EH5_Siemens003/jai_0000744_539_1157.png,NORM,NONE,NONE,HOJO
EH5_Siemens012/jai_0000063_118_1443.png,NORM,NONE,HYPO,NONE
CDB_Sample030/jai_0000140_1602_966.png,NORM,ELLI,HYPO,NONE
EH5_Siemens012/jai_0000003_294_36.png,NORM,NONE,TARG,NONE
EH5_Siemens012/jai_0000264_1196_1287.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
EH5_Siemens003/jai_0000976_1251_1262.png,NORM,NONE,HYPR,RETI
CDB_Sample156/jai_0000182_1159_109.png,NORM,NONE,NONE,NONE
EH5_Siemens029/jai_0000692_1555_482.png,NORM,NONE,NONE,NONE
CDB_Sample030/jai_0000057_1320_725.png,NORM,ELLI,HYPO,NONE
EH5_Siemens012/jai_0000264_1196_1287.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
EH5_Siemens013/jai_0000158_1521_483.png,NORM,TEAR,NONE,NONE
EH5_Siemens045/jai_0000184_1179_548.png,MICR,SCHI,NONE,NONE
CDB_Sample189/jai_0000115_1328_266.png,NORM,SICK,NONE,NONE
CDB_Sample125/jai_0000263_1332_1254.png,NORM,HELM,NONE,NONE
EH5_Siemens037/jai_0000358_1793_654.png,NORM,OVAL,NONE,NONE
EH5_Siemens003/jai_0000060_1024_971.png,NORM,NONE,HYPR,NONE
CDB_Sample156/jai_0000606_354_761.png,NORM,ECHI,NONE,NONE
EH5_Siemens008/jai_0001145_932_732.png,NORM,NONE,NONE,NONE
CDB_Sample012/jai_0000067_1885_804.png,MICR,NONE,NONE,NONE
EH5_Siemens037/jai_0000135_1577_823.png,NORM,NONE,NONE,HOJO
EH5_Siemens012/jai_0000136_1546_115.png,NORM,NONE,TARG,NONE
EH5_Siemens013/jai_0001067_1508_1001.png,NORM,NONE,NONE,NONE
EH5_Siemens013/jai_0001060_133_183.png,NORM,ECHI,NONE,NONE
EH5_Siemens008/jai_0000749_940_1339.png,NORM,NONE,NONE,NONE
EH5_Siemens037/jai_0000656_1898_383.png,NORM,NONE,TARG,NONE
EH5_Siemens008/jai_0000277_511_500.png,MICR,NONE,NONE,NONE
EH5_Siemens037/jai_0000358_1505_934.png,NORM,ECHI,NONE,NONE
EH5_Siemens012/jai_0000019_1056_955.png,NORM,NONE,HYPO,NONE
EH5_Siemens029/jai_0000569_1855_259.png,MICR,NONE,NONE,NONE
EH5_Siemens083/jai_0000184_613_774.png,MICR,NONE,NONE,"BAST, RETI"
EH5_Siemens012/jai_0000059_1502_898.png,NORM,NONE,HYPO,NONE
EH5_Siemens029/jai_0000692_1433_1437.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0000063_707_27.png,NORM,NONE,NONE,NONE
CDB_Sample125/jai_0000315_1104_557.png,NORM,NONE,NONE,MALA
EH5_Siemens013/jai_0000758_332_329.png,NORM,NONE,NONE,RETI
EH5_Siemens012/jai_0001261_1435_477.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens008/jai_0001394_1081_617.png,NORM,OVAL,NONE,NONE
CDB_Sample125/jai_0000058_1935_1191.png,NORM,NONE,NONE,NONE
EH5_Siemens013/jai_0001114_1873_348.png,NORM,TEAR,NONE,NONE
EH5_Siemens013/jai_0000414_1471_1168.png,NORM,NONE,NONE,RETI
CDB_Sample030/jai_0000235_1852_140.png,NORM,NONE,HYPO,NONE
EH5_Siemens012/jai_0000019_73_110.png,NORM,ELLI,HYPO,NONE
EH5_Siemens012/jai_0000057_1569_1060.png,NORM,NONE,NONE,NRBC
CDB_Sample189/jai_0000038_751_204.png,NORM,NONE,NONE,"HOJO, RETI"
CDB_Sample125/jai_0000355_1688_1278.png,NORM,NONE,NONE,MALA
CDB_Sample030/jai_0000018_321_229.png,NORM,ELLI,NONE,NONE
EH5_Siemens012/jai_0000174_221_182.png,MICR,NONE,NONE,"BAST, RETI"
CDB_Sample030/jai_0000189_1024_1300.png,NORM,TEAR,NONE,NONE
EH5_Siemens037/jai_0000613_1874_46.png,NORM,ECHI,NONE,NONE
CDB_Sample156/jai_0000051_1641_272.png,NORM,NONE,NONE,NONE
EH5_Siemens008/jai_0000287_1215_691.png,MICR,SPHE,NONE,NONE
EH5_Siemens029/jai_0000654_831_797.png,NORM,NONE,NONE,NONE
CDB_Sample156/jai_0000567_1245_743.png,NORM,ECHI,NONE,NONE
EH5_Siemens012/jai_0000057_1023_991.png,NORM,NONE,TARG,NONE
CDB_Sample156/jai_0000307_121_864.png,NORM,ECHI,NONE,NONE
CDB_Sample125/jai_0000051_1712_123.png,NORM,NONE,NONE,MALA
EH5_Siemens037/jai_0000568_1504_1449.png,NORM,ECHI,NONE,NONE
CDB_Sample125/jai_0000271_1423_887.png,NORM,NONE,NONE,MALA
CDB_Sample012/jai_0000197_817_855.png,NORM,NONE,NONE,RETI
EH5_Siemens012/jai_0001437_654_1314.png,NORM,OVAL,NONE,"BAST, HOJO"
EH5_Siemens013/jai_0000847_1322_631.png,MICR,NONE,NONE,NONE
EH5_Siemens045/jai_0000020_1847_624.png,MICR,SCHI,NONE,NONE
CDB_Sample189/jai_0000374_872_1393.png,NORM,NONE,NONE,NONE
CDB_Sample189/jai_0000033_823_600.png,NORM,SICK,NONE,NONE
EH5_Siemens012/jai_0000147_1682_374.png,NORM,NONE,NONE,NRBC
EH5_Siemens029/jai_0000653_789_251.png,NORM,NONE,HYPO,NONE
EH5_Siemens008/jai_0000621_1943_320.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0000951_513_920.png,NORM,NONE,NONE,"BAST, HOJO, RETI"
EH5_Siemens012/jai_0000059_338_690.png,NORM,NONE,NONE,"BAST, RETI"
CDB_Sample030/jai_0000145_297_1455.png,NORM,ECHI,NONE,NONE
EH5_Siemens003/jai_0000976_1971_1433.png,NORM,NONE,NONE,NONE
EH5_Siemens013/jai_0000158_358_468.png,MICR,NONE,NONE,NONE
EH5_Siemens012/jai_0001353_885_1111.png,NORM,NONE,HYPR,"BAST, RETI"
EH5_Siemens012/jai_0000264_507_622.png,NORM,NONE,NONE,"BAST, RETI"
EH5_Siemens008/jai_0001610_92_564.png,NORM,BITE,NONE,NONE
CDB_Sample125/jai_0000267_669_64.png,NORM,NONE,NONE,MALA
EH5_Siemens012/jai_0000318_118_730.png,NORM,NONE,NONE,NRBC
EH5_Siemens012/jai_0000174_1112_337.png,NORM,NONE,TARG,NONE
EH5_Siemens083/jai_0001430_574_1337.png,NORM,NONE,HYPR,NONE
EH5_Siemens008/jai_0000022_1111_605.png,NORM,NONE,NONE,NONE
EH5_Siemens013/jai_0000119_894_425.png,NORM,NONE,NONE,RETI
EH5_Siemens083/jai_0000015_1573_1049.png,NORM,NONE,HYPO,NONE
EH5_Siemens012/jai_0000057_1569_1060.png,NORM,NONE,NONE,NRBC
CDB_Sample189/jai_0000081_1850_879.png,NORM,NONE,NONE,HOJO
CDB_Sample189/jai_0000117_497_104.png,NORM,NONE,NONE,PABO
CDB_Sample030/jai_0000229_108_1436.png,NORM,NONE,NONE,NONE
EH5_Siemens029/jai_0000440_227_316.png,NORM,NONE,NONE,NONE
CDB_Sample189/jai_0000034_819_226.png,NORM,NONE,NONE,PABO
CDB_Sample189/jai_0000163_338_604.png,NORM,HELM,NONE,NONE
EH5_Siemens008/jai_0001145_802_407.png,NORM,NONE,NONE,NONE
EH5_Siemens012/jai_0001437_654_1314.png,NORM,OVAL,NONE,"BAST, HOJO"
CDB_Sample189/jai_0000038_751_204.png,NORM,NONE,NONE,"HOJO, RETI"
